vae_loss,recon_loss,kl_loss,dyn_loss
0.10084553,0.021248905,0.11416181,0.045031436
0.098580375,0.021531412,0.11509142,0.03900651
0.10473654,0.019102897,0.11769191,0.053575374
0.107887425,0.023621494,0.11478898,0.05374289
0.107684,0.019708512,0.114687644,0.06126333
0.12388931,0.024970962,0.12052202,0.07731468
0.096195646,0.021784043,0.11095329,0.03786991
0.13068007,0.027358467,0.113698356,0.092944846
0.10999958,0.024310092,0.12114771,0.050231285
0.1047273,0.023214903,0.11482668,0.048198108
0.10237667,0.020258298,0.11859894,0.045637798
0.10963957,0.023372645,0.11508677,0.05744707
0.12283374,0.029434051,0.11835414,0.068445235
0.11464295,0.017821055,0.11970749,0.07393629
0.10475786,0.019949324,0.11643288,0.053184185
0.097900175,0.019108769,0.11801373,0.03956908
0.12103507,0.025981208,0.120291606,0.06981612
0.12449063,0.024269847,0.12822156,0.07222002
0.11734903,0.0192333,0.12734659,0.06888486
0.11766186,0.018724408,0.12396742,0.07390749
0.12925234,0.022073373,0.12345277,0.090905175
0.10184107,0.018881183,0.12398722,0.04193255
0.117810145,0.024054088,0.118842,0.068670124
0.09807332,0.018319506,0.11803728,0.041470353
0.11097468,0.017959082,0.115079224,0.07095197
0.095237866,0.017493112,0.11439539,0.041094124
0.10376322,0.016094364,0.1148172,0.06052051
0.12244955,0.023197727,0.11283646,0.085667185
0.11621854,0.019582165,0.11749699,0.07577576
0.10510074,0.020846488,0.11627378,0.05223472
0.09313939,0.017280115,0.11044944,0.041269112
0.09585449,0.019794296,0.11001914,0.04210125
0.110711694,0.023274621,0.111620404,0.06325374
0.13366973,0.023640066,0.11150906,0.10855029
0.121199034,0.021696504,0.11664604,0.08235903
0.10648119,0.018740693,0.113164,0.062316984
0.1095473,0.02000131,0.12436175,0.054730237
0.12684335,0.026264723,0.12066026,0.080497
0.11057413,0.02521949,0.117252074,0.05345722
0.10202658,0.024529332,0.11448826,0.040506244
0.10850515,0.020493986,0.11211607,0.06390627
0.10229115,0.01976155,0.11384967,0.051209543
0.12943208,0.022679204,0.119997926,0.09350783
0.10998346,0.02130393,0.11933319,0.05802586
0.14938706,0.01762754,0.12434314,0.13917592
0.10663201,0.021412414,0.12462482,0.045814358
0.09716188,0.020742444,0.116094805,0.03674407
0.14892915,0.022819273,0.12357461,0.12864515
0.1224038,0.020778453,0.1240191,0.07923159
0.11893025,0.019013816,0.11452398,0.0853089
0.13481915,0.01968968,0.11962325,0.110635705
0.1264314,0.02040572,0.11912364,0.09292771
0.10542766,0.022937477,0.11814421,0.046836153
0.114920326,0.019008368,0.11906495,0.07275896
0.11162116,0.021243703,0.11841931,0.062335588
0.11098842,0.020289313,0.1111983,0.070199914
0.116040915,0.023870215,0.11323038,0.07111102
0.11983754,0.02344017,0.12783013,0.0649646
0.110323414,0.023550209,0.11483345,0.058712963
0.11278382,0.021351954,0.117339484,0.06552426
0.12296973,0.024688024,0.12040287,0.07616055
0.12981537,0.024205083,0.114754274,0.096466295
0.11016241,0.02574813,0.11519745,0.053631105
0.10786523,0.02193246,0.11373871,0.05812683
0.10846853,0.022715334,0.11797955,0.05352685
0.104751356,0.02144141,0.11624571,0.05037418
0.109581366,0.022611933,0.12003093,0.053907923
0.112648904,0.024366323,0.12071423,0.055850927
0.11598563,0.021807298,0.124052875,0.06430379
0.111467004,0.021351507,0.1310941,0.04913689
0.09967744,0.016847197,0.11620949,0.049450994
0.104406886,0.02081069,0.12406657,0.043125823
0.14305198,0.022096774,0.1237218,0.118188635
0.10186727,0.014429881,0.122278206,0.052596584
0.10516765,0.018046068,0.12765363,0.046589535
0.10192468,0.021040414,0.12186444,0.039904106
0.10256564,0.021216925,0.12283441,0.03986302
0.1041453,0.020133514,0.12478606,0.043237526
0.10032798,0.019501876,0.11492279,0.04672942
0.10202293,0.020214982,0.1183335,0.045282397
0.106570005,0.019306218,0.11160827,0.06291931
0.11598866,0.022035722,0.11471723,0.07318864
0.116905,0.022730555,0.11501351,0.073335364
0.10533944,0.023186369,0.11209124,0.052214883
0.09774539,0.021456195,0.114421405,0.038156983
0.11543602,0.024121713,0.11905219,0.06357644
0.10408463,0.016886912,0.111860126,0.062535316
0.1040234,0.022942921,0.11423389,0.047927067
0.09787256,0.020661421,0.11222033,0.04220195
0.1213577,0.02290528,0.11161928,0.08528556
0.10305242,0.022863891,0.11323409,0.047142975
0.101100996,0.020397706,0.11715167,0.04425492
0.11006161,0.020755395,0.11717737,0.061435055
0.10429898,0.022900857,0.115859844,0.046936397
0.09437495,0.019984866,0.11456981,0.034210358
0.1121865,0.022361254,0.12120669,0.058443796
0.11277482,0.019750077,0.119925335,0.06612414
0.1269453,0.021584658,0.12631358,0.0844077
0.11727015,0.019570466,0.11923851,0.07616086
0.10388841,0.020053763,0.117952414,0.049716875
0.11675426,0.022241103,0.124285705,0.064740606
0.109073296,0.017671907,0.117935315,0.06486747
0.10242936,0.020270485,0.122223064,0.042094678
0.11864944,0.023593316,0.11755064,0.072561614
0.13676058,0.025420947,0.13282928,0.089849986
0.1123113,0.021784548,0.12103241,0.0600211
0.11114922,0.021282846,0.121789664,0.057943087
0.1227566,0.019518208,0.12676156,0.07971522
0.109854154,0.021136155,0.12246811,0.0549679
0.10763692,0.018283503,0.12049542,0.058211416
0.11775939,0.02356769,0.11659377,0.07178963
0.108845636,0.02579539,0.11836544,0.047735058
0.11017268,0.018702066,0.12091214,0.062029097
0.11308331,0.019325478,0.11620097,0.07131469
0.10649475,0.022567024,0.120136105,0.04771934
0.10786653,0.025954314,0.118218,0.04560645
0.109946094,0.021162655,0.116719596,0.06084728
0.10310857,0.021555245,0.11965518,0.043451473
0.09167583,0.02022724,0.11410704,0.028790152
0.100047246,0.022546325,0.12259498,0.032406867
0.1127968,0.02174965,0.119002566,0.06309173
0.12792912,0.01873044,0.11965049,0.09874687
0.117957965,0.025699906,0.11817062,0.0663455
0.10239671,0.02345247,0.117103904,0.040784575
0.10695627,0.017821824,0.115137376,0.06313152
0.12663823,0.021589546,0.11582516,0.094272204
0.09818136,0.020799922,0.119520605,0.035242278
0.10811886,0.019944472,0.11401717,0.062331602
0.10487206,0.019506598,0.11357924,0.057151694
0.10836668,0.024302324,0.11988169,0.04824702
0.112424396,0.02282246,0.11801139,0.061192486
0.11526949,0.025718225,0.120501354,0.058601175
0.11665981,0.020580316,0.11737181,0.074787185
0.100958586,0.021757819,0.114136495,0.044265036
0.12493468,0.026880695,0.117243186,0.07886478
0.11821298,0.025071172,0.11037105,0.07591257
0.10294239,0.019294964,0.11679362,0.050501246
0.12657815,0.02509622,0.12089561,0.08206826
0.114483744,0.02338127,0.1201986,0.062006358
0.11078213,0.023006808,0.119887084,0.055663552
0.115739375,0.02227189,0.119208395,0.06772658
0.122302756,0.023118977,0.1224368,0.07593076
0.09777978,0.019206123,0.123998046,0.033149265
0.1089018,0.021132855,0.123480916,0.05205696
0.10613317,0.019123852,0.12151941,0.052499224
0.10738538,0.017574042,0.11887046,0.060752217
0.12963969,0.019806253,0.12632073,0.09334614
0.11707708,0.019391833,0.11786389,0.077506594
0.0977031,0.017998995,0.114168905,0.045239296
0.102049015,0.021226592,0.11977529,0.04186957
0.10472745,0.022578113,0.11653823,0.047760434
0.10504748,0.020910496,0.119293086,0.048980884
0.11170607,0.022310618,0.12128502,0.057505894
0.11748242,0.023724878,0.11698475,0.070530325
0.10852724,0.021894673,0.11823348,0.05503165
0.13517801,0.027919007,0.13033709,0.08418093
0.098946616,0.021282272,0.11536977,0.03995892
0.111234605,0.022730073,0.121429995,0.05557907
0.13019086,0.023074398,0.122625515,0.09160743
0.11749737,0.020197915,0.12202822,0.07257069
0.1129221,0.02345511,0.116434805,0.06249918
0.14702977,0.023477439,0.12280717,0.1242975
0.11193677,0.020133775,0.118247546,0.065358445
0.11167227,0.021085672,0.11790436,0.06326885
0.104535416,0.02152986,0.11984353,0.046167575
0.11296405,0.020738168,0.12638985,0.05806192
0.12194078,0.017639905,0.12143878,0.08716297
0.11179722,0.020667208,0.1221712,0.060088832
0.11254111,0.021732844,0.11942571,0.06219084
0.111916274,0.020799888,0.122123696,0.06010907
0.10657576,0.016639259,0.12121838,0.058654606
0.12456762,0.023828594,0.11905729,0.08242077
0.10908245,0.020886611,0.11781384,0.058577847
0.118409425,0.023661206,0.11828101,0.071215436
0.10653915,0.02105415,0.11436309,0.056606922
0.114597484,0.0202859,0.11809155,0.07053161
0.113604605,0.0248491,0.12196411,0.055546902
0.10305425,0.024809036,0.11612827,0.040362153
0.10479951,0.021051073,0.115084454,0.052412413
0.10869823,0.022239344,0.118582316,0.05433545
0.104131825,0.020057423,0.11597725,0.05217156
0.10209279,0.019609315,0.12317579,0.041791156
0.10684595,0.022364791,0.11742411,0.05153821
0.103486195,0.020888038,0.117690004,0.04750631
0.10483462,0.020860247,0.12492847,0.043020297
0.117681354,0.025548985,0.12762283,0.05664191
0.10548031,0.021974191,0.11983838,0.047173854
0.10927978,0.02182074,0.11940783,0.05551026
0.10599379,0.02223378,0.11959265,0.047927387
0.11386621,0.02099935,0.113386124,0.07234759
0.11772856,0.024202729,0.12379523,0.06325643
0.10464664,0.023056587,0.11476512,0.048414975
0.10738878,0.019240268,0.1268086,0.04948842
0.10336915,0.018558841,0.11659749,0.05302313
0.11554677,0.02370543,0.12533621,0.05834646
0.10318385,0.021460356,0.12888905,0.03455794
0.10755931,0.017642295,0.11904175,0.06079228
0.092956,0.018739317,0.1145967,0.033836663
0.10843489,0.02153694,0.12069669,0.053099215
0.101541735,0.021080574,0.116687335,0.044234987
0.09605193,0.021662809,0.12069953,0.02807871
0.1257006,0.01850807,0.11927498,0.095110066
0.10050454,0.019070208,0.120173804,0.042694848
0.114154674,0.022520322,0.11875594,0.064512774
0.09240877,0.017768694,0.11590053,0.033379618
0.10752476,0.019841328,0.11929392,0.056072935
0.11652958,0.027404856,0.1209114,0.05733804
0.12063553,0.02635783,0.11689087,0.07166453
0.108806364,0.023651442,0.11686792,0.05344193
0.097333804,0.017962025,0.118213415,0.040530145
0.14151101,0.020696383,0.12070023,0.12092902
0.09170857,0.016505478,0.11659289,0.033813305
0.11233826,0.021614976,0.12242151,0.05902505
0.10088702,0.022136921,0.118140034,0.03936017
0.100834936,0.01902728,0.11818345,0.04543187
0.09872946,0.019590465,0.11456469,0.043713305
0.11031549,0.020322824,0.12150871,0.058476612
0.1037972,0.017629994,0.11655651,0.055777885
0.117349386,0.023641739,0.1240221,0.063393205
0.12312497,0.017266095,0.1220201,0.08969765
0.115368515,0.021051427,0.11727201,0.071362175
0.106492765,0.019335354,0.12103009,0.05328474
0.1044824,0.02244317,0.12334751,0.04073094
0.10336712,0.02108221,0.118739195,0.045830615
0.13296096,0.020150924,0.13261282,0.093007244
0.11815813,0.020441145,0.1252157,0.07021827
0.10206643,0.019131493,0.120383784,0.045486096
0.10962983,0.021850523,0.11915569,0.056402933
0.107228905,0.02167949,0.122715645,0.048383176
0.10431701,0.02586533,0.12222414,0.034679223
0.101686694,0.018779272,0.119234316,0.046580523
0.1012118,0.018271381,0.122571245,0.043309595
0.10429118,0.01797063,0.12167206,0.050969034
0.11646773,0.019884659,0.122948915,0.07021723
0.1054869,0.018883387,0.11672191,0.05648512
0.10639914,0.018412659,0.12423211,0.051740855
0.10572709,0.022582581,0.115464814,0.050824214
0.12044121,0.023914294,0.120991305,0.07206254
0.10484671,0.01967551,0.11922157,0.05112083
0.10515024,0.020374564,0.11490596,0.054645393
0.107564256,0.018351663,0.112712,0.06571318
0.11495246,0.022646327,0.11493858,0.06967368
0.14429605,0.024984712,0.1128926,0.1257301
0.11646472,0.024613023,0.11540425,0.068299145
0.11399583,0.020736383,0.115612626,0.07090627
0.11418705,0.022069283,0.11765705,0.06657848
0.094314486,0.01943809,0.11468888,0.035063915
0.10301775,0.020054922,0.11929876,0.046626892
0.11337524,0.015839186,0.12016441,0.074907705
0.106256805,0.019145215,0.1260312,0.048191983
0.103833765,0.02033937,0.12002649,0.046962284
0.101091355,0.018844716,0.12710427,0.037389003
0.113003634,0.024322828,0.11873814,0.05862348
0.1311486,0.023061158,0.11790452,0.09827037
0.13344306,0.02450519,0.1249566,0.092919156
0.13272937,0.021771397,0.11322432,0.10869162
0.10628334,0.023702804,0.114994384,0.050166678
0.11147578,0.022475133,0.11516079,0.06284051
0.10504427,0.023687959,0.110434495,0.052278116
0.1166074,0.022992015,0.11646545,0.07076531
0.107403256,0.022482738,0.11621498,0.05362605
0.098996654,0.021134121,0.11568555,0.040039517
0.116874315,0.022588674,0.12155981,0.06701146
0.12330024,0.022913123,0.12050517,0.08026906
0.12205053,0.020232653,0.12237844,0.08125731
0.110716164,0.021215972,0.1158987,0.06310167
0.103521034,0.018532902,0.12297367,0.047002587
0.11185252,0.020799488,0.12218108,0.059924975
0.13329473,0.023008713,0.12040213,0.1001699
0.1370839,0.020306647,0.122794144,0.11076037
0.096594885,0.016288947,0.117653094,0.042958774
0.102095805,0.02094781,0.118138425,0.044157565
0.11631869,0.018976098,0.12501623,0.06966895
0.11368204,0.021535883,0.11520289,0.06908943
0.11850279,0.02232367,0.12296663,0.06939161
0.10639111,0.021004677,0.11520601,0.055566866
0.1290478,0.021275224,0.121628694,0.09391644
0.10340981,0.019293403,0.11693734,0.05129547
0.110273734,0.02136391,0.114514634,0.06330502
0.11684593,0.02102102,0.11283067,0.07881914
0.11151728,0.023206681,0.10877222,0.06784898
0.10147989,0.021642322,0.109401,0.050274137
0.13190651,0.022767331,0.1168536,0.10142477
0.10542053,0.021870533,0.11745373,0.049646262
0.11413723,0.023473859,0.11920044,0.062126305
0.10353348,0.018779367,0.11576499,0.053743232
0.09888521,0.018767295,0.11599784,0.044237994
0.11800711,0.021308092,0.13258828,0.060809754
0.10995545,0.019221589,0.12451627,0.05695145
0.12144266,0.021062626,0.13008943,0.07067064
0.11344382,0.019257976,0.12545167,0.06292001
0.15693453,0.023044463,0.13033791,0.13744223
0.11408107,0.021481548,0.12921855,0.055980507
0.105807126,0.018354842,0.12165802,0.05324655
0.10976751,0.019654855,0.12238576,0.05783955
0.11030477,0.019141715,0.12724623,0.055079885
0.11957446,0.021676492,0.12898691,0.06680902
0.11091826,0.019016773,0.12100707,0.06279591
0.123250484,0.022992807,0.12355249,0.076962866
0.1055662,0.020006534,0.1272236,0.043895744
0.12472512,0.020483356,0.11807104,0.09041249
0.10515496,0.019643314,0.1150791,0.0559442
0.111831754,0.02410231,0.11709448,0.058364403
0.10786563,0.020615572,0.117788225,0.056711905
0.11260135,0.022413734,0.123754844,0.056620374
0.10459967,0.018814174,0.11880436,0.052766632
0.10495346,0.019261528,0.12219029,0.049193572
0.105194665,0.018363228,0.12352144,0.05014144
0.10311983,0.023465566,0.11703126,0.042277258
0.11804718,0.02438376,0.12448883,0.06283801
0.10442788,0.020689685,0.11764856,0.049827825
0.1026648,0.020856243,0.11879884,0.044818286
0.0966562,0.02097166,0.11090609,0.040462993
0.11714753,0.02262964,0.116524786,0.07251099
0.10969414,0.023707043,0.120466225,0.05150796
0.11939048,0.024401266,0.11835113,0.071627304
0.11825958,0.021342792,0.118230484,0.075603105
0.10055417,0.020284146,0.11677045,0.043769598
0.13501918,0.025124544,0.11504816,0.10474113
0.11491372,0.02259838,0.119216315,0.06541435
0.09833923,0.017952142,0.122103274,0.0386709
0.108728044,0.019886084,0.11895752,0.0587264
0.09612184,0.019514974,0.12027777,0.032935966
0.10638338,0.020376796,0.12124292,0.050770257
0.09618816,0.018393015,0.11564555,0.039944742
0.10239708,0.02297808,0.12061834,0.038219646
0.11286403,0.016535014,0.11543909,0.07721896
0.10461637,0.02005958,0.11603103,0.053082544
0.106991746,0.022597607,0.11526621,0.053522065
0.10739061,0.02582253,0.11751151,0.04562466
0.12332769,0.024268946,0.11891191,0.07920557
0.1440455,0.026855439,0.13140309,0.10297705
0.09366698,0.020991726,0.111587755,0.03376275
0.09322089,0.01966639,0.11179304,0.035315964
0.09762822,0.020365868,0.113331646,0.041193068
0.104350835,0.021369256,0.116728365,0.04923479
0.102973,0.020543203,0.11434605,0.050513543
0.12949046,0.021393616,0.11563281,0.100560874
0.116879046,0.022840891,0.11935969,0.068716615
0.11007509,0.02103751,0.110610746,0.067464404
0.11282997,0.021811098,0.11410895,0.06792879
0.10496062,0.02222743,0.112652086,0.052814282
0.09767078,0.019981755,0.121632524,0.033745535
0.10724853,0.022954654,0.11609455,0.0524932
0.11156882,0.023456397,0.119928546,0.056296308
0.099860735,0.018488517,0.11423006,0.048514385
0.11017896,0.020371584,0.11769675,0.061918
0.10142979,0.018577166,0.11156898,0.054136284
0.11282994,0.019553117,0.11381778,0.07273585
0.12135397,0.025222616,0.12002811,0.0722346
0.09974296,0.019289318,0.11621041,0.04469687
0.0975081,0.022458263,0.11601591,0.034083765
0.1174079,0.020955626,0.13028596,0.06261859
0.09500774,0.019549195,0.11683083,0.03408626
0.106109045,0.02150773,0.119304486,0.04989815
0.15020078,0.01967996,0.12346629,0.13757536
0.11383244,0.024318587,0.1219111,0.057116598
0.1085592,0.021657284,0.1259366,0.04786722
0.11419817,0.022064174,0.12619537,0.058072623
0.113231115,0.019135782,0.12353115,0.06465952
0.10855612,0.020303745,0.123614684,0.05289006
0.10341133,0.016114367,0.12223633,0.052357607
0.09363477,0.018649276,0.11526253,0.03470846
0.11271191,0.021083064,0.1190148,0.06424288
0.10094811,0.022777356,0.12220681,0.034134697
0.11389429,0.025207294,0.12204372,0.05533028
0.10454779,0.023754587,0.11522872,0.04635769
0.10843673,0.024181444,0.117612444,0.05089813
0.10840802,0.02394631,0.116409324,0.052514087
0.11657488,0.02070245,0.11811668,0.07362818
0.104378216,0.02006956,0.115216225,0.053401086
0.10003465,0.022708954,0.10838629,0.0462651
0.09687384,0.023407463,0.11247568,0.034457073
0.105808266,0.017967602,0.11200625,0.063675076
0.12061602,0.022970023,0.118844874,0.076447114
0.10761486,0.022267997,0.12442286,0.04627087
0.11326631,0.023298912,0.1179955,0.061939295
0.10440704,0.020692063,0.120481014,0.04694894
0.10642065,0.022008704,0.11837911,0.05044478
0.1112889,0.018594783,0.114393786,0.07099445
0.11452249,0.0181292,0.118584946,0.07420163
0.11079363,0.01881881,0.11684833,0.067101315
0.11250016,0.02262568,0.119624145,0.060124807
0.119569235,0.021907069,0.1308079,0.064516425
0.12607399,0.020487837,0.11954187,0.09163042
0.095491774,0.019245725,0.118275836,0.034216274
0.10894021,0.02248308,0.118482046,0.0544322
0.111895904,0.02194026,0.11815559,0.061755694
0.11361562,0.019428436,0.11838774,0.069986634
0.11137789,0.022035507,0.123893104,0.054791655
0.09600833,0.019200675,0.11157519,0.042040113
0.101402916,0.02009964,0.11392552,0.048681036
0.104429096,0.021775909,0.11647387,0.048832513
0.10743044,0.023420552,0.11554243,0.052477352
0.13278332,0.022654518,0.119761474,0.10049616
0.09980756,0.020873444,0.11566887,0.04219936
0.11683947,0.022719301,0.12167006,0.066570275
0.10105355,0.018312711,0.114809245,0.050672438
0.119049445,0.019767905,0.12879999,0.06976309
0.12855628,0.023939041,0.12238389,0.08685057
0.0946543,0.01865949,0.112914145,0.03907548
0.10023877,0.023864187,0.11610619,0.03664297
0.10436198,0.02153872,0.114161946,0.051484585
0.12199715,0.02510788,0.11670588,0.07707265
0.10297629,0.019270407,0.1140526,0.05335916
0.09276874,0.017387573,0.11418689,0.036575444
0.09335623,0.01729439,0.11796757,0.034156114
0.12404212,0.020170314,0.124106035,0.08363758
0.1267677,0.019151969,0.114684485,0.100546986
0.09930376,0.02041886,0.117724545,0.04004525
0.103965074,0.021243064,0.11486961,0.050574403
0.110634595,0.021497956,0.11267674,0.06559653
0.101575464,0.02150902,0.11610538,0.0440275
0.11098093,0.021507327,0.11420694,0.06474026
0.10365705,0.022823956,0.110578105,0.05108809
0.104959495,0.018942196,0.11600889,0.056025695
0.12057002,0.02707972,0.123151444,0.06382915
0.10975407,0.025914822,0.11677504,0.050903447
0.10250069,0.02080904,0.116857745,0.046525568
0.10346164,0.019726373,0.11562982,0.0518407
0.12241426,0.021158451,0.12239896,0.08011266
0.112174086,0.02043693,0.12370814,0.05976617
0.10615069,0.020529056,0.11866317,0.05258009
0.10545172,0.01936901,0.12078132,0.05138409
0.101397336,0.020472161,0.118535094,0.043315265
0.12637714,0.019446502,0.12131406,0.0925472
0.1055713,0.021506058,0.11873331,0.049397174
0.1042975,0.019563489,0.114761196,0.054706823
0.116719894,0.022592079,0.11987861,0.06837702
0.114929385,0.020783773,0.12080745,0.06748378
0.10061198,0.018906947,0.11104277,0.05236729
0.12152405,0.02335166,0.11601666,0.080328114
0.10453841,0.02287322,0.1164751,0.046855293
0.100309834,0.01848865,0.11854063,0.045101736
0.10014353,0.018830383,0.113179676,0.04944661
0.10212124,0.02518367,0.11773431,0.036140833
0.10203736,0.022846358,0.11613242,0.04224959
0.09850182,0.01936391,0.11251516,0.04576066
0.10702276,0.025099935,0.11199373,0.051851932
0.1271856,0.022952627,0.119855896,0.088610046
0.107237466,0.022202322,0.1156513,0.054418985
0.120077536,0.020977564,0.11942933,0.078770615
0.09476116,0.017548185,0.11632566,0.038100306
0.10744367,0.01997331,0.11698053,0.05796018
0.09592683,0.018280236,0.115802564,0.03949063
0.108181,0.018012295,0.122479305,0.057858102
0.11511526,0.023574114,0.120426685,0.06265561
0.111513786,0.020070957,0.12544364,0.05744202
0.12210937,0.018897397,0.123103715,0.08332024
0.109454036,0.02138893,0.114429384,0.061700825
0.09538472,0.017651822,0.110391885,0.045073893
0.15007377,0.023318116,0.11711007,0.13640124
0.10301583,0.018702554,0.11242263,0.056203928
0.09570136,0.02094748,0.11027125,0.0392365
0.112753086,0.024995698,0.114041135,0.061473634
0.10780524,0.019197514,0.11035132,0.06686413
0.10360487,0.022192635,0.11249256,0.050331905
0.100564525,0.01840258,0.11385393,0.050469972
0.104539946,0.020833088,0.11777923,0.04963448
0.121252865,0.020529002,0.122344464,0.07910326
0.11172871,0.025154565,0.12328985,0.049858455
0.096624464,0.019865882,0.11892709,0.034590058
0.115582466,0.020342221,0.12483732,0.06564318
0.112875804,0.024535503,0.13692456,0.03975603
0.10291263,0.01806754,0.120571576,0.04911859
0.14855963,0.019671272,0.12529539,0.13248132
0.12059951,0.019167406,0.12764497,0.07521923
0.10002187,0.017102608,0.12231994,0.043518584
0.11369187,0.018376138,0.12380544,0.066826016
0.13930792,0.023449672,0.12321471,0.10850176
0.092374995,0.020903673,0.11448474,0.028457914
0.12161798,0.020966291,0.1193888,0.08191459
0.102838024,0.021081517,0.11690926,0.04660376
0.107616775,0.016218921,0.11793034,0.064865366
0.099367246,0.017140705,0.11759804,0.04685503
0.09878647,0.019061567,0.11279089,0.046658926
0.16788164,0.020194411,0.11655591,0.17881854
0.13145389,0.019538486,0.12437665,0.09945415
0.10511866,0.025155913,0.11560284,0.04432265
0.11593035,0.019527419,0.11937414,0.07343172
0.11019036,0.022536306,0.11526479,0.060043316
0.107286766,0.019658932,0.1121162,0.06313947
0.0990726,0.026615962,0.11026296,0.03465031
0.10951257,0.019594142,0.11253627,0.06730059
0.10927921,0.025108673,0.11249907,0.055842
0.11462506,0.021867065,0.110126935,0.07538906
0.11104436,0.023651266,0.10804449,0.066741705
0.113794014,0.024424203,0.11271522,0.0660244
0.09859536,0.019804398,0.12008785,0.03749408
0.12509428,0.02419198,0.11616776,0.08563683
0.12368725,0.02435412,0.11925548,0.079410784
0.10741447,0.019345116,0.11366636,0.062472343
0.105148554,0.021918807,0.11541636,0.05104312
0.11662997,0.025070671,0.11898175,0.06413687
0.11575155,0.023859393,0.1212557,0.0625286
0.10148031,0.01988748,0.12051784,0.04266782
0.13210844,0.023486575,0.13178368,0.08546003
0.11266948,0.018826352,0.1246163,0.063069955
0.1172764,0.021434655,0.13141389,0.06026959
0.16129228,0.01573371,0.1274182,0.16369893
0.113038436,0.016848303,0.13100046,0.06137981
0.111236066,0.01642964,0.12619165,0.063421205
0.13604406,0.022722116,0.12234677,0.104297124
0.09932457,0.017042287,0.12274343,0.041821137
0.10774441,0.022614336,0.11878575,0.051474415
0.10770662,0.020948557,0.13220969,0.04130643
0.10255461,0.018624155,0.12201919,0.045841724
0.10532206,0.0204217,0.11937007,0.05043066
0.104627304,0.022545137,0.1162145,0.047949832
0.1282295,0.022278382,0.11341318,0.098489076
0.10920403,0.021660699,0.11490405,0.06018262
0.11163773,0.022203403,0.11220916,0.06665947
0.10664232,0.025799712,0.11484296,0.046842266
0.1186685,0.02531397,0.11220908,0.07449996
0.11326346,0.020038268,0.11816424,0.068286136
0.112583265,0.029467622,0.11071586,0.05551543
0.10826919,0.024567103,0.11102836,0.056375813
0.11155946,0.024906589,0.11090694,0.06239879
0.11490908,0.021296868,0.11239758,0.07482686
0.09348012,0.019331962,0.111404166,0.036892146
0.11071004,0.02266602,0.115036875,0.061051153
0.103345975,0.017666373,0.11520906,0.056150142
0.11442739,0.019732151,0.11699188,0.072398596
0.10468477,0.020257337,0.12401778,0.04483708
0.1087138,0.02573726,0.122643374,0.043309703
0.11737017,0.021869084,0.12524141,0.065760754
0.09292595,0.018295722,0.11480446,0.034456007
0.13061023,0.020123625,0.12125601,0.099717215
0.09687625,0.018079739,0.11746729,0.040125735
0.12308577,0.02091977,0.12229355,0.08203844
0.12109103,0.020580726,0.1190733,0.08194731
0.094569206,0.018966215,0.115607604,0.03559839
0.11862625,0.023260228,0.122945085,0.06778696
0.11439183,0.019662129,0.13389115,0.055568267
0.11013296,0.018994583,0.11651322,0.065763526
0.111133546,0.02478915,0.11913214,0.053556643
0.09805332,0.021452047,0.12130827,0.03189428
0.1056828,0.019818809,0.1162587,0.05546927
0.11800736,0.01999927,0.12236188,0.073654294
0.12622824,0.023011524,0.119515926,0.086917505
0.100551106,0.018316804,0.11761709,0.04685152
0.11070295,0.021356238,0.12252413,0.056169283
0.0945738,0.015240537,0.116559,0.04210754
0.1037395,0.022183929,0.11469403,0.048417117
0.09760391,0.019392116,0.11622119,0.040202398
0.10261153,0.017994063,0.11330088,0.055934045
0.11024607,0.02403059,0.11418236,0.058248594
0.12437389,0.021894492,0.115651906,0.08930689
0.110308304,0.017176967,0.11705995,0.06920271
0.110452764,0.018845605,0.11432432,0.068890005
0.13941194,0.022867054,0.11122878,0.12186099
0.13644873,0.022730505,0.11555253,0.111883916
0.104981884,0.02369183,0.11721078,0.04536932
0.120564565,0.023093041,0.11792889,0.077014156
0.10275999,0.021555705,0.12065133,0.041757233
0.10834559,0.021778094,0.112871885,0.06026311
0.10245694,0.022661416,0.118305594,0.04128545
0.11396677,0.019021666,0.11738256,0.07250765
0.13542497,0.01942483,0.11974432,0.112255976
0.10847435,0.022672286,0.11726216,0.05434197
0.12151441,0.022914702,0.122276776,0.07492264
0.12692577,0.024751596,0.12821975,0.07612858
0.10140711,0.018740382,0.12204596,0.0432875
0.114843205,0.02084887,0.12334918,0.06463949
0.09463968,0.018559024,0.115970664,0.036190644
0.10021301,0.020082034,0.11638364,0.04387832
0.110045284,0.025078487,0.12151228,0.04842133
0.11715185,0.022374198,0.118526526,0.071028784
0.11247822,0.019596597,0.12104748,0.06471576
0.09086095,0.018959215,0.11886396,0.0249395
0.12349051,0.019452283,0.11822361,0.08985285
0.13918242,0.023960441,0.12640241,0.10404156
0.124693595,0.022976303,0.11932147,0.084113106
0.10026631,0.019298594,0.119491756,0.04244367
0.11842057,0.019558867,0.12467213,0.073051274
0.110720575,0.018253304,0.12038182,0.064552724
0.14179356,0.020309074,0.12673558,0.11623339
0.09722857,0.017814647,0.11461088,0.044216968
0.11311706,0.021994323,0.12264863,0.059596848
0.10713892,0.021836733,0.11656609,0.05403827
0.0992964,0.021267649,0.108644456,0.047413036
0.12162019,0.021712095,0.11012001,0.08969618
